order_id,customer_id,order_date,order_status,payment_method,total_amount
614,908,2023-06-28,completed,wallet,342.66
615,641,2025-01-05,completed,wallet,35.66
616,58,2025-01-30,completed,paypal,319.13
617,634,2023-07-10,completed,net_banking,173.98
618,513,2023-06-29,completed,wallet,171.55
619,751,2024-09-06,completed,wallet,283.4
620,802,2023-05-03,completed,wallet,199.42
621,96,2024-08-11,completed,wallet,133.48
622,638,2025-04-14,completed,wallet,427.27
623,118,2024-03-05,completed,paypal,482.56
624,560,2023-07-10,completed,wallet,305.32
625,601,2024-05-10,completed,paypal,83.68
626,488,2024-11-23,completed,credit_card,49.94
627,237,2024-11-24,completed,credit_card,335.17
628,885,2024-08-17,completed,net_banking,459.21
629,897,2025-04-10,completed,paypal,162.01
630,272,2024-06-17,completed,net_banking,331.47
631,189,2023-07-07,completed,credit_card,334.45
632,999,2024-08-25,completed,credit_card,73.19
633,704,2024-03-30,completed,credit_card,357.33
634,447,2024-05-15,cancelled,credit_card,51.51
635,581,2024-07-15,completed,wallet,283.87
636,790,2025-01-05,completed,credit_card,325.31
637,861,2023-05-16,cancelled,wallet,170.95
638,247,2024-09-20,completed,wallet,72.62
639,963,2023-12-02,completed,net_banking,354.39
640,76,2025-02-10,completed,wallet,474.08
641,154,2024-03-12,completed,net_banking,498.61
642,656,2023-10-02,completed,wallet,457.1
643,435,2023-10-11,completed,wallet,55.79
644,997,2024-12-14,completed,credit_card,338.52
645,86,2024-04-08,completed,paypal,259.16
646,697,2024-06-22,cancelled,wallet,18.93
647,285,2024-02-10,returned,paypal,161.34
648,974,2023-07-18,completed,paypal,476.07
649,220,2023-09-19,completed,paypal,177.45
650,69,2025-02-14,completed,wallet,385.42
651,47,2024-04-19,cancelled,paypal,104.08
652,94,2023-07-26,completed,wallet,499.99
653,750,2024-01-18,completed,credit_card,85.92
654,958,2024-12-27,completed,wallet,154.94
655,453,2025-03-30,completed,net_banking,396.18
656,204,2024-04-15,completed,credit_card,258.77
657,912,2024-03-06,completed,paypal,274.49
658,218,2025-03-26,completed,paypal,371.94
659,474,2025-01-17,completed,net_banking,268.0
660,432,2024-09-02,completed,credit_card,334.35
661,341,2024-10-18,completed,net_banking,439.43
662,551,2024-12-20,cancelled,paypal,312.84
663,612,2024-11-16,cancelled,wallet,302.65
664,289,2024-02-22,returned,paypal,85.58
665,254,2023-04-26,cancelled,net_banking,98.61
666,734,2025-04-19,completed,wallet,349.49
667,357,2024-02-05,completed,wallet,316.12
668,23,2024-12-18,completed,paypal,452.3
669,762,2023-10-11,cancelled,wallet,363.38
670,522,2024-05-19,completed,credit_card,31.41
671,758,2023-11-27,completed,paypal,188.51
672,837,2023-11-14,completed,paypal,362.6
673,100,2025-03-04,completed,credit_card,485.1
674,802,2024-09-13,completed,paypal,309.19
675,180,2023-11-12,completed,net_banking,378.67
676,223,2023-12-15,completed,net_banking,394.06
677,906,2025-01-31,completed,paypal,124.66
678,762,2025-03-22,completed,credit_card,127.19
679,659,2024-12-28,completed,wallet,483.14
680,442,2025-03-27,returned,credit_card,394.34
681,608,2024-03-08,completed,net_banking,452.95
682,769,2024-09-24,completed,paypal,105.07
683,325,2023-10-25,completed,credit_card,342.37
684,516,2023-04-24,completed,wallet,289.51
685,16,2025-03-20,completed,wallet,225.89
686,792,2025-03-27,completed,wallet,387.02
687,336,2024-03-07,completed,wallet,391.28
688,759,2023-05-16,completed,credit_card,256.42
689,258,2023-05-03,completed,wallet,215.14
690,497,2023-05-11,completed,net_banking,89.41
691,988,2023-08-18,completed,wallet,107.85
692,896,2024-12-25,completed,net_banking,306.29
693,160,2024-02-05,completed,credit_card,437.77
694,475,2025-02-02,cancelled,net_banking,35.57
695,852,2025-01-14,completed,credit_card,245.49
696,664,2024-05-28,completed,wallet,191.89
697,908,2025-01-16,completed,paypal,467.8
698,690,2024-11-16,completed,net_banking,358.59
699,675,2024-07-29,completed,net_banking,262.8
700,380,2023-12-23,completed,paypal,71.09
701,545,2024-01-06,completed,credit_card,51.1
702,929,2023-08-31,completed,credit_card,88.55
703,957,2024-07-08,completed,wallet,230.17
704,691,2024-03-20,completed,net_banking,261.54
705,427,2023-10-25,completed,credit_card,417.21
706,613,2024-06-25,completed,wallet,54.94
707,268,2024-02-18,returned,credit_card,456.15
708,835,2023-09-17,completed,paypal,410.18
709,577,2024-08-11,completed,paypal,443.47
710,417,2024-09-02,completed,paypal,465.93
711,168,2024-02-20,completed,wallet,213.3
712,842,2025-01-23,completed,net_banking,204.26
713,43,2023-05-31,completed,paypal,193.24
714,556,2025-01-02,completed,paypal,199.22
715,285,2025-04-13,completed,credit_card,49.99
716,397,2024-07-12,cancelled,paypal,120.02
717,12,2024-03-19,completed,net_banking,166.16
718,607,2023-07-30,completed,wallet,58.55
719,302,2025-04-19,cancelled,paypal,360.21
720,898,2024-08-27,completed,wallet,174.29
721,253,2024-02-18,completed,wallet,81.56
722,499,2024-11-06,completed,net_banking,28.77
723,754,2023-09-02,cancelled,credit_card,459.52
724,35,2024-02-28,completed,credit_card,241.5
725,727,2025-03-23,completed,wallet,417.24
726,849,2023-12-24,completed,paypal,381.83
727,90,2024-05-26,completed,wallet,239.86
728,776,2023-08-22,completed,credit_card,311.52
729,605,2024-03-25,completed,paypal,453.87
730,922,2023-10-17,completed,credit_card,19.31
731,970,2023-07-07,completed,net_banking,115.67
732,602,2024-10-23,completed,credit_card,83.26
733,418,2025-01-02,cancelled,paypal,470.71
734,115,2023-07-28,returned,paypal,308.35
735,617,2024-05-16,completed,wallet,217.39
736,903,2023-07-21,completed,paypal,390.32
737,196,2024-08-23,completed,net_banking,126.44
738,826,2024-07-12,completed,credit_card,69.71
739,501,2024-12-20,completed,wallet,126.84
740,626,2024-02-19,completed,wallet,323.09
741,493,2025-02-03,cancelled,paypal,315.18
742,75,2024-12-02,completed,net_banking,40.78
743,413,2024-08-20,completed,wallet,419.98
744,376,2025-04-01,completed,net_banking,254.92
745,420,2023-11-09,completed,net_banking,272.67
746,729,2025-01-30,completed,credit_card,319.66
747,277,2024-06-23,completed,credit_card,291.77
748,761,2023-08-22,completed,credit_card,362.09
749,676,2023-12-27,cancelled,net_banking,152.72
750,394,2023-09-26,completed,credit_card,10.77
751,869,2023-07-02,returned,wallet,182.88
752,457,2023-07-02,completed,wallet,289.63
753,920,2023-05-10,completed,paypal,101.78
754,192,2024-03-25,completed,net_banking,337.43
755,739,2023-04-29,completed,credit_card,266.51
756,689,2024-08-21,completed,wallet,186.7
757,99,2024-12-09,completed,net_banking,477.17
758,548,2024-07-24,completed,net_banking,276.6
759,978,2023-08-17,completed,credit_card,395.34
760,999,2023-05-12,completed,net_banking,258.74
761,96,2024-08-13,completed,credit_card,19.96
762,664,2024-10-21,completed,credit_card,437.93
763,663,2024-06-16,completed,credit_card,31.33
764,190,2025-04-05,completed,net_banking,199.57
765,736,2023-06-21,cancelled,net_banking,192.92
766,37,2024-07-08,completed,credit_card,376.19
767,780,2024-02-12,completed,net_banking,184.98
768,369,2023-05-10,completed,credit_card,43.1
769,695,2024-11-17,completed,paypal,128.15
770,525,2024-11-11,completed,net_banking,331.98
771,279,2023-07-31,cancelled,net_banking,60.8
772,217,2024-04-07,cancelled,paypal,295.13
773,867,2024-08-25,completed,paypal,380.77
774,873,2024-08-23,completed,paypal,75.37
775,798,2024-12-14,completed,credit_card,182.63
776,273,2024-01-24,completed,credit_card,175.89
777,881,2023-09-12,completed,wallet,324.97
778,62,2023-10-24,completed,paypal,416.89
779,596,2024-09-08,completed,wallet,345.49
780,880,2025-03-18,completed,credit_card,490.6
781,729,2023-10-10,completed,net_banking,244.48
782,342,2023-12-07,completed,paypal,99.32
783,397,2023-09-18,cancelled,net_banking,76.08
784,699,2024-06-09,completed,credit_card,360.86
785,19,2025-02-01,cancelled,paypal,472.37
786,177,2023-10-28,completed,wallet,28.12
787,612,2024-11-05,completed,wallet,108.78
788,396,2024-12-16,cancelled,credit_card,397.64
789,445,2025-01-06,completed,net_banking,444.04
790,233,2024-12-21,completed,credit_card,164.64
791,915,2024-02-08,completed,net_banking,161.94
792,76,2024-12-09,completed,credit_card,205.13
793,265,2023-11-09,completed,wallet,409.55
794,455,2024-09-14,cancelled,net_banking,241.97
795,796,2023-05-31,cancelled,credit_card,27.94
796,718,2023-11-20,cancelled,paypal,326.98
797,735,2023-06-24,completed,wallet,150.19
798,384,2025-04-16,completed,wallet,432.45
799,564,2023-08-10,completed,paypal,33.42
800,851,2024-08-20,cancelled,credit_card,331.31
801,506,2023-05-08,completed,net_banking,143.88
802,367,2024-08-28,completed,wallet,401.68
803,144,2024-07-13,completed,credit_card,224.11
804,885,2025-02-22,completed,paypal,206.01
805,69,2023-07-10,completed,net_banking,225.47
806,99,2023-07-16,returned,credit_card,478.67
807,396,2024-04-11,returned,credit_card,176.13
808,25,2025-04-10,completed,wallet,101.54
809,948,2024-07-26,completed,wallet,349.11
810,891,2023-07-25,returned,net_banking,190.0
811,469,2023-07-13,completed,credit_card,400.67
812,484,2023-08-09,completed,paypal,140.69
813,565,2023-11-26,completed,paypal,50.48
814,151,2023-11-10,completed,net_banking,218.0
815,144,2025-03-15,completed,credit_card,221.0
816,569,2023-09-08,completed,wallet,497.6
817,39,2023-07-02,completed,credit_card,98.42
818,109,2023-06-20,completed,wallet,153.95
819,693,2024-05-08,returned,paypal,60.27
820,42,2025-02-05,completed,net_banking,170.68
821,186,2024-01-26,completed,net_banking,154.86
822,935,2025-03-29,completed,net_banking,228.5
823,398,2025-01-31,completed,wallet,361.65
824,223,2023-09-29,completed,paypal,91.66
825,634,2024-02-18,cancelled,paypal,227.52
826,133,2023-07-08,completed,net_banking,229.09
827,163,2024-05-06,completed,net_banking,366.14
828,215,2024-12-28,completed,wallet,456.69
829,733,2023-05-08,completed,wallet,311.28
830,235,2024-03-07,completed,credit_card,223.12
831,843,2023-06-17,returned,wallet,323.34
832,658,2024-05-02,cancelled,credit_card,397.82
833,751,2024-08-18,completed,net_banking,38.11
834,588,2023-06-19,returned,paypal,338.88
835,9,2023-10-01,completed,wallet,209.04
836,74,2024-10-05,completed,paypal,261.41
837,954,2024-03-12,completed,wallet,377.45
838,492,2024-02-06,completed,wallet,88.39
839,913,2025-03-12,completed,credit_card,25.26
840,253,2023-12-20,cancelled,wallet,425.85
841,230,2024-08-25,completed,net_banking,342.26
842,519,2025-03-26,completed,paypal,224.7
843,174,2024-04-05,completed,wallet,71.85
844,653,2025-01-08,completed,paypal,125.64
845,168,2023-08-24,completed,paypal,326.13
846,170,2023-09-07,completed,paypal,187.45
847,393,2023-12-09,completed,wallet,475.24
848,946,2023-04-28,completed,credit_card,25.87
849,795,2025-03-22,completed,paypal,85.18
850,634,2023-09-06,completed,paypal,230.46
851,194,2024-09-14,completed,wallet,191.77
852,517,2024-07-04,completed,wallet,227.53
853,29,2024-08-23,completed,net_banking,47.67
854,165,2024-08-04,completed,net_banking,77.47
855,422,2025-02-12,completed,credit_card,189.81
856,339,2023-05-15,returned,credit_card,164.05
857,648,2023-07-21,completed,credit_card,146.56
858,496,2024-01-12,cancelled,credit_card,480.65
859,365,2024-01-15,completed,paypal,22.7
860,833,2024-04-30,completed,wallet,101.16
861,342,2024-08-09,completed,net_banking,263.7
862,500,2024-07-30,returned,paypal,457.64
863,657,2024-06-18,completed,wallet,67.7
864,511,2023-04-24,completed,wallet,389.73
865,327,2023-08-22,returned,paypal,354.98
866,217,2024-05-30,completed,paypal,115.14
867,301,2024-11-17,completed,net_banking,309.82
868,132,2023-11-04,completed,credit_card,350.05
869,804,2025-04-09,completed,credit_card,499.33
870,70,2023-07-24,completed,net_banking,108.09
871,252,2023-09-17,completed,net_banking,76.51
872,415,2024-08-03,completed,credit_card,46.29
873,787,2023-05-13,completed,paypal,94.6
874,445,2024-06-10,returned,credit_card,359.55
875,876,2023-05-08,cancelled,wallet,498.66
876,182,2024-05-27,completed,wallet,407.15
877,167,2024-05-22,completed,net_banking,484.11
878,91,2024-12-02,completed,credit_card,493.42
879,714,2023-08-17,completed,credit_card,337.24
880,858,2023-10-06,completed,wallet,357.67
881,531,2025-02-22,completed,credit_card,279.5
882,39,2024-01-29,completed,net_banking,152.28
883,126,2023-07-19,completed,net_banking,156.98
884,451,2025-03-18,completed,wallet,87.18
885,173,2023-10-06,cancelled,credit_card,357.69
886,653,2023-05-13,completed,credit_card,353.11
887,754,2023-12-31,completed,wallet,95.3
888,220,2023-08-06,completed,paypal,187.13
889,638,2023-10-08,completed,paypal,119.88
890,58,2023-06-24,completed,credit_card,492.71
891,660,2024-11-06,completed,net_banking,398.11
892,476,2024-10-09,completed,paypal,126.0
893,456,2025-04-20,completed,credit_card,252.07
894,829,2023-07-28,completed,paypal,186.84
895,895,2023-11-14,completed,wallet,290.42
896,361,2023-11-19,cancelled,paypal,239.03
897,935,2024-04-29,completed,paypal,491.68
898,1,2023-09-22,completed,wallet,73.59
899,387,2023-07-01,cancelled,net_banking,443.28
900,973,2024-01-16,completed,credit_card,42.22
901,348,2024-10-21,completed,net_banking,205.1
902,190,2024-06-22,completed,net_banking,361.3
903,505,2024-09-08,completed,paypal,244.55
904,191,2023-12-05,completed,credit_card,211.29
905,508,2024-04-17,completed,paypal,210.62
906,369,2024-11-19,returned,wallet,291.7
907,409,2025-01-08,cancelled,net_banking,71.41
908,824,2024-05-10,completed,net_banking,165.34
909,929,2024-03-24,completed,wallet,46.34
910,934,2024-05-23,completed,credit_card,238.26
911,117,2024-02-25,completed,net_banking,263.51
912,134,2025-04-06,completed,net_banking,72.88
913,58,2023-09-17,completed,credit_card,416.24
914,556,2023-11-01,returned,paypal,280.14
915,685,2023-09-02,cancelled,wallet,298.02
916,672,2023-09-21,completed,credit_card,386.21
917,173,2024-10-05,completed,wallet,73.23
918,829,2025-02-06,completed,wallet,256.4
919,815,2025-03-10,completed,net_banking,435.42
920,149,2024-10-29,completed,credit_card,417.38
921,80,2023-11-25,completed,wallet,263.87
922,886,2024-02-20,completed,paypal,159.02
923,213,2023-07-09,completed,wallet,89.36
924,203,2024-07-17,completed,net_banking,468.02
925,764,2024-12-27,completed,paypal,120.48
926,229,2024-12-06,completed,paypal,474.27
927,676,2024-07-20,completed,credit_card,264.26
928,227,2023-12-19,completed,paypal,149.18
929,659,2023-08-27,cancelled,credit_card,48.64
930,532,2024-12-27,completed,credit_card,106.19
931,441,2023-09-27,completed,paypal,478.61
932,402,2024-11-01,completed,credit_card,144.48
933,47,2024-05-03,completed,credit_card,316.26
934,233,2024-03-22,completed,paypal,311.07
935,305,2025-03-06,completed,net_banking,55.78
936,526,2024-04-01,completed,wallet,324.08
937,143,2024-03-15,completed,credit_card,299.99
938,415,2024-07-27,completed,credit_card,294.52
939,513,2024-11-21,completed,paypal,93.89
940,373,2023-11-18,completed,wallet,315.99
941,566,2025-01-13,completed,wallet,451.98
942,886,2023-12-24,completed,credit_card,175.43
943,259,2024-08-16,completed,paypal,462.73
944,656,2023-07-13,completed,net_banking,30.19
945,471,2024-08-04,cancelled,wallet,433.25
946,953,2024-02-12,completed,net_banking,49.8
947,971,2024-03-19,cancelled,paypal,474.79
948,12,2023-09-23,cancelled,net_banking,387.8
949,330,2024-07-04,completed,paypal,139.68
950,736,2024-01-20,completed,credit_card,113.3
951,784,2024-02-05,completed,net_banking,290.35
952,968,2025-03-18,returned,credit_card,312.87
953,358,2024-08-24,completed,credit_card,24.84
954,972,2025-01-16,completed,paypal,445.61
955,408,2023-06-09,completed,net_banking,277.33
956,668,2024-04-04,completed,wallet,324.53
957,373,2023-08-28,completed,net_banking,158.03
958,8,2025-03-11,completed,wallet,129.99
959,122,2023-05-17,completed,credit_card,405.6
960,348,2024-05-22,cancelled,credit_card,208.99
961,676,2023-11-03,completed,paypal,232.24
962,90,2024-07-19,completed,wallet,347.42
963,648,2024-03-04,completed,net_banking,87.46
964,698,2023-12-04,completed,paypal,213.65
965,316,2024-08-02,completed,paypal,237.58
966,178,2025-01-22,completed,paypal,176.69
967,540,2025-03-02,completed,net_banking,80.4
968,732,2024-09-03,completed,paypal,432.13
969,869,2024-06-06,completed,net_banking,166.47
970,41,2024-01-19,completed,paypal,494.13
971,740,2024-02-24,completed,wallet,179.23
972,704,2023-05-14,completed,credit_card,205.37
973,923,2023-07-19,completed,wallet,382.73
974,502,2023-09-07,completed,wallet,262.34
975,959,2025-01-08,completed,paypal,62.03
976,145,2023-12-27,completed,wallet,128.45
977,201,2024-03-19,cancelled,wallet,70.04
978,929,2024-12-25,cancelled,wallet,230.3
979,724,2023-09-12,completed,paypal,79.03
980,461,2024-01-23,completed,net_banking,34.8
981,732,2023-10-28,completed,credit_card,473.24
982,752,2023-06-16,completed,credit_card,433.44
983,925,2023-10-05,completed,net_banking,214.89
984,909,2024-09-12,completed,net_banking,481.72
985,558,2024-02-03,completed,wallet,452.13
986,547,2024-02-03,completed,credit_card,408.6
987,253,2023-08-11,completed,net_banking,467.54
988,390,2024-12-16,completed,wallet,363.35
989,594,2023-12-21,completed,credit_card,103.02
990,883,2023-07-24,completed,paypal,88.08
991,256,2023-04-28,completed,paypal,498.03
992,709,2023-12-24,completed,credit_card,238.74
993,815,2024-10-06,completed,credit_card,440.75
994,921,2023-04-29,completed,paypal,253.71
995,450,2024-10-28,completed,paypal,54.12
996,10,2024-01-01,completed,credit_card,202.69
997,824,2023-10-04,completed,wallet,234.04
998,798,2024-04-16,cancelled,net_banking,127.96
999,242,2024-07-04,completed,net_banking,295.84
